"title","level","service","category","description","id"
"Suspicious Extrac32 Execution","medium",,,,"1a6983b5-f09c-767b-3ebe-349e7cde3c8e"
"DLL Execution via Rasautou.exe","medium",,,,"16277ba9-49fc-5f62-bf22-e5c2952e32ea"
"Potential Regsvr32 Commandline Flag Anomaly","medium",,,,"0b0db942-3c12-3469-b96f-420423d80dbb"
"UAC Bypass Using NTFS Reparse Point - Process","high",,,,"560853ca-0b24-2e95-ff72-810e13f675fa"
"Potentially Suspicious Child Process Of VsCode","medium",,,,"a20a870a-fc43-6932-6410-116f3d5e0221"
"Potential Dosfuscation Activity","medium",,,,"6edef6e7-c67d-20e2-44cd-62afc03872c2"
"File And SubFolder Enumeration Via Dir Command","low",,,,"d2fa11c1-82e2-42db-8f24-39f38b6ea6ba"
"Non Interactive PowerShell Process Spawned","low",,,,"53c6b925-8f6a-b834-1463-b4dade337d85"
"File Encoded To Base64 Via Certutil.EXE","medium",,,,"031e5974-b1b0-7293-81e5-57a3c3009f63"
"Suspicious Command Patterns In Scheduled Task Creation","high",,,,"7c9f3379-969f-2e9a-5a03-cc75e44fffd0"
"PowerShell SAM Copy","high",,,,"5400e5cd-e82b-a457-8209-7ea3515c05e4"
"Ping Hex IP","high",,,,"8f1f0cfc-418f-58d0-6c0a-aa9299b3d5e5"
"Service Reconnaissance Via Wmic.EXE","medium",,,,"145ace9e-159a-7105-5f01-b8880c351067"
"Suspicious MSDT Parent Process","high",,,,"27bbbc51-2674-7c64-0d12-3844deb6cb4b"
"HackTool - CoercedPotato Execution","high",,,,"75a96fdd-ec6a-1351-5cf2-00b8606831fe"
"Potential Commandline Obfuscation Using Escape Characters","medium",,,,"77f78d0c-79a5-d749-2130-9bea40bef10a"
"Greedy File Deletion Using Del","medium",,,,"a0d3fa7f-7155-4aef-0428-ccfae2e54d9f"
"Network Reconnaissance Activity","high",,,,"cf674881-75bf-1708-a3d3-daf22e485a07"
"UAC Bypass Using IEInstal - Process","high",,,,"27cc5ada-12cd-ee4a-3260-a00437b0ac13"
"HackTool - SharpChisel Execution","high",,,,"b580d34f-60c7-757b-d2d5-f622237ad56f"
"Uncommon Userinit Child Process","high",,,,"8d2051ab-4ac8-617f-7be7-3a2c8e1a8aa8"
"Potential CommandLine Path Traversal Via Cmd.EXE","high",,,,"63efb70a-b106-3e6a-fe1d-b3c49558ebd0"
"HackTool - Impacket Tools Execution","high",,,,"39a37f01-5f47-60db-1809-3aef76fc537a"
"Insecure Transfer Via Curl.EXE","medium",,,,"4308f710-0e58-712f-6781-9323b7dc779e"
"OpenWith.exe Executes Specified Binary","high",,,,"2c25a504-0f86-ca3f-43e0-5a40240a81fd"
"Scheduled Task Creation Via Schtasks.EXE","low",,,,"c7b9e6e8-4212-b14e-b622-503d7c760107"
"Suspicious Program Names","high",,,,"9c2f40db-46e4-85f0-3104-427e61b344a1"
"Suspicious Rundll32 Invoking Inline VBScript","high",,,,"c73c2af1-f71f-fcf6-7d69-8930f2b95d96"
"Potential Discovery Activity Via Dnscmd.EXE","medium",,,,"7aaa460d-7613-e1bd-01a0-3c17a897a9d2"
"Interactive AT Job","high",,,,"432d294d-a306-5b48-a105-306e9dfd78cf"
"Capture Credentials with Rpcping.exe","medium",,,,"9db1274b-d76a-ecf1-8433-113dd1782631"
"Service DACL Abuse To Hide Services Via Sc.EXE","high",,,,"4c9296a3-a93c-d142-7e16-69111f075e7f"
"Devtoolslauncher.exe Executes Specified Binary","high",,,,"415d9b8e-8ea7-ce1d-44e5-f124d411e636"
"Monitoring For Persistence Via BITS","medium",,,,"b6abae48-2937-b8aa-70ef-ae27212059c5"
"Remote Access Tool - Simple Help Execution","medium",,,,"2b62781d-0af4-f828-f915-7b0039020526"
"Cloudflared Portable Execution","medium",,,,"c757a371-d2db-6f87-21a1-9951c4a5e35a"
"Use Icacls to Hide File to Everyone","medium",,,,"737bbf5e-7b83-3600-ebcc-76fd8f9c65ef"
"Operator Bloopers Cobalt Strike Modules","high",,,,"c7a2ef80-f915-79f0-1ce3-bf61d570a990"
"Weak or Abused Passwords In CLI","medium",,,,"48f9e545-da57-e944-30a6-d6ed66b4f001"
"Uncommon One Time Only Scheduled Task At 00:00","high",,,,"476ef906-3f50-4b93-19a2-cf02ea63f392"
"LSASS Process Reconnaissance Via Findstr.EXE","high",,,,"5705250b-888d-01e5-36cf-4302564a99bf"
"Suspicious Service Path Modification","high",,,,"9a71e218-8397-8c6b-22e0-fc805c7e6571"
"HackTool - RemoteKrbRelay Execution","high",,,,"f82366e8-2ece-fea5-4f56-18d49f3c6aef"
"COM Object Execution via Xwizard.EXE","medium",,,,"9229b93f-725b-ba48-a5e2-fd3ba4c5751b"
"Powershell Defender Disable Scan Feature","high",,,,"0fe943e0-d659-589c-d734-689f0f7de8e7"
"Whoami.EXE Execution With Output Option","medium",,,,"9e0f0c37-ffdb-1903-192f-5f8056bd407a"
"Suspicious DumpMinitool Execution","high",,,,"09d5f483-1225-411f-dfcc-1fa1550bd9a6"
"New ActiveScriptEventConsumer Created Via Wmic.EXE","high",,,,"a23f9412-323f-fd1c-1c72-ac38fdedc079"
"Execution Of Non-Existing File","high",,,,"5385a182-a453-d329-5d89-d768e2b73e28"
"Start of NT Virtual DOS Machine","medium",,,,"79562785-6cc3-acf1-853a-e4758e918d32"
"HackTool - Certify Execution","high",,,,"ff27f8e8-0d0c-7ee1-fc19-a2d8cd69186a"
"Suspicious Processes Spawned by WinRM","high",,,,"7d84c2d9-4528-bdae-4cc2-945948102cbd"
"Kavremover Dropped Binary LOLBIN Usage","high",,,,"4dbb6aeb-a6f4-b360-d399-0b08844976b6"
"Uncommon Child Process Of Setres.EXE","high",,,,"722c7611-6b69-b8f2-4972-c405ba40d9a7"
"PowerShell Web Access Feature Enabled Via DISM","high",,,,"c60e39f2-5135-0c04-8c79-a2730ff4a37a"
"HackTool - Hydra Password Bruteforce Execution","high",,,,"77f6e2f1-7fec-6f30-aa0e-cec73ad32fc1"
"PUA - NSudo Execution","high",,,,"09a60700-1c45-a4bf-7b17-5d1e036f4b78"
"Uncommon Child Process Of Conhost.EXE","medium",,,,"36f17029-664a-9448-86bb-81a24da07e7e"
"Webshell Hacking Activity Patterns","high",,,,"9ee3416d-660e-2be4-06ed-73f1dce70009"
"Suspicious GrpConv Execution","high",,,,"bf85cbac-5a6f-8e8c-535a-0c786ee46919"
"Certificate Exported Via PowerShell","medium",,,,"909ad08b-a33e-57b8-8a0e-98a42a566b03"
"JScript Compiler Execution","low",,,,"4acb4c4c-6e64-9353-58fa-113832d88626"
"OneNote.EXE Execution of Malicious Embedded Scripts","high",,,,"a7aba663-3da2-bc96-f8c3-acd95b2b3052"
"Suspicious Double Extension File Execution","critical",,,,"452b2159-5e6e-c494-63b9-b385d6195f58"
"DLL Sideloading by VMware Xfer Utility","high",,,,"ae9cee89-1554-68ec-26d5-616c9e234796"
"Sysmon Discovery Via Default Driver Altitude Using Findstr.EXE","high",,,,"7e7e5959-545c-8b4a-b17b-3ab2d88b6129"
"Chromium Browser Headless Execution To Mockbin Like Site","high",,,,"7799eb33-05b6-9a35-9e50-e2da961e40bb"
"Rundll32 Registered COM Objects","high",,,,"a405c36d-82ac-5145-4a6a-8451f4ed7205"
"New Kernel Driver Via SC.EXE","medium",,,,"2dadd86d-ec91-774c-96a2-b80b47515d60"
"Suspicious Curl.EXE Download","high",,,,"e09795ef-2d7f-3f65-8286-c3267b89622e"
"Mstsc.EXE Execution From Uncommon Parent","high",,,,"fdd2fe27-5f29-7b4f-0381-22bac2ea7c0a"
"Suspicious Processes Spawned by Java.EXE","high",,,,"095ae799-3f3b-554f-3c83-f8d48e711e72"
"Suspicious Redirection to Local Admin Share","high",,,,"a69dee50-f5d1-178f-3794-9e06d089fc93"
"PowerShell Script Change Permission Via Set-Acl","high",,,,"ebd8be0a-94fe-a103-a2bd-e48cc9af988d"
"Sensitive File Dump Via Wbadmin.EXE","high",,,,"f3baa8fc-8db9-1300-7b37-53785ce88ee9"
"Visual Basic Command Line Compiler Usage","high",,,,"c321b26c-a257-c5cc-1fb8-5496e91a7381"
"Use of TTDInject.exe","medium",,,,"86bcf883-2f53-b6b7-c766-0240f0ce79cf"
"Suspicious Rundll32 Activity Invoking Sys File","high",,,,"9d6f9951-dc6f-66b5-290e-ff79c75550f6"
"Use Short Name Path in Image","medium",,,,"813c544e-381d-625e-3470-9a243b7ce88e"
"Script Event Consumer Spawning Process","high",,,,"874b58be-13ea-f81c-3413-0356498356e2"
"Potential ReflectDebugger Content Execution Via WerFault.EXE","medium",,,,"6fed31ac-e26c-8668-fed8-9145c0f0cb2b"
"WMIC Remote Command Execution","medium",,,,"55f4543b-1bd2-73c3-dbda-2fed3f373efa"
"Suspicious Where Execution","low",,,,"e9c3cf8c-ba2f-d937-b4c5-8f5e3f692a11"
"Suspicious Execution From Outlook Temporary Folder","high",,,,"c4a80f4d-4976-2f43-f3ef-3feed52e43dd"
"Uncommon Child Process Of AddinUtil.EXE","medium",,,,"3e94a11b-52b5-7f93-d623-5ba15ab8f4aa"
"HackTool - Bloodhound/Sharphound Execution","high",,,,"37366c60-8aea-e3e5-bae7-3c24e54f629b"
"AADInternals PowerShell Cmdlets Execution - ProccessCreation","high",,,,"685a2b5a-0d1d-e78a-174a-b35f1069684b"
"File Download From IP URL Via Curl.EXE","medium",,,,"4ed666e7-e78b-4b16-c4bd-1612077f0065"
"Potential SysInternals ProcDump Evasion","high",,,,"61427f33-35de-ec51-6afd-e44b8ccf9023"
"Dropping Of Password Filter DLL","medium",,,,"77303e46-58e3-05a8-24a1-2274aa37201c"
"DSInternals Suspicious PowerShell Cmdlets","high",,,,"15f30e45-8a75-9af7-3703-c6af70b3d9f5"
"PUA - WebBrowserPassView Execution","medium",,,,"fbf11b3a-b52f-1a2a-a481-d059609954fa"
"Compress Data and Lock With Password for Exfiltration With WINZIP","medium",,,,"4aed73e4-2a5e-b456-3e10-0b58348a0620"
"Suspicious Network Command","low",,,,"b37bf4b0-3cd7-a1dd-ca56-4af874660093"
"File In Suspicious Location Encoded To Base64 Via Certutil.EXE","high",,,,"09f25420-43e9-2a11-7301-c1c851349604"
"Suspicious Manipulation Of Default Accounts Via Net.EXE","high",,,,"6fb2f8df-d6fd-c7e4-80e4-ba8fc1466ccc"
"Arbitrary File Download Via MSEDGE_PROXY.EXE","medium",,,,"d6d1a63b-5f0f-795e-fe18-4c2e1784568d"
"Suspicious Cabinet File Execution Via Msdt.EXE","medium",,,,"99b507ef-fee7-2f19-767e-66439dad9d9f"
"Potential Defense Evasion Activity Via Emoji Usage In CommandLine - 2","high",,,,"9443f6eb-9423-8b8f-335d-61cab9a1d680"
"HackTool - SharpLDAPmonitor Execution","medium",,,,"e5c800a5-3e9b-b168-6ef9-6f47f8a19124"
"Potential Credential Dumping Attempt Using New NetworkProvider - CLI","high",,,,"94e6ca30-ee68-9136-837c-513d6086ce6c"
"File Download via CertOC.EXE","medium",,,,"ae801fc7-f16f-247e-f3da-918f64136e9d"
"PUA - RunXCmd Execution","high",,,,"c9c7afb7-56ad-a3b2-ad8a-727beaa81d41"
"SQL Client Tools PowerShell Session Detection","medium",,,,"e9206567-a61e-a398-07ce-db2684eef47d"
"Scripting/CommandLine Process Spawned Regsvr32","medium",,,,"f4ef60dd-b493-97a1-92db-e8a8146be6a4"
"User Discovery And Export Via Get-ADUser Cmdlet","medium",,,,"fbb20f1c-c29f-e4fb-e289-3fd4de5feda4"
"Disable Windows Defender AV Security Monitoring","high",,,,"f54d52ff-5047-da16-21d1-67d79aacd624"
"Suspicious File Download From IP Via Wget.EXE","high",,,,"bb4392f4-17a5-e69c-88cd-53551c758da9"
"Suspicious Regsvr32 Execution From Remote Share","high",,,,"5b838545-abaf-44b0-643d-b363389ecb5e"
"Suspicious Encoded PowerShell Command Line","high",,,,"fc5c47f8-9b56-8d98-de6d-cd2b31c648f1"
"Import LDAP Data Interchange Format File Via Ldifde.EXE","medium",,,,"153a349d-2f66-9cce-ff30-aebbad4e103b"
"UAC Bypass Using MSConfig Token Modification - Process","high",,,,"47705ba8-0a49-a7e0-328a-4001dcc919a4"
"File Download And Execution Via IEExec.EXE","high",,,,"b7adfc19-5e32-e2d7-a70c-a28e9a844564"
"PUA - Chisel Tunneling Tool Execution","high",,,,"de663faa-aac0-dab6-a4b3-8d8c8a00ef96"
"Suspicious MSHTA Child Process","high",,,,"49fcee15-4a91-2599-357b-6a1abe3d7cf4"
"Potential Persistence Via Microsoft Compatibility Appraiser","medium",,,,"c2a0770d-11ab-758f-a9ed-de4bbee89af7"
"HackTool - Potential Impacket Lateral Movement Activity","high",,,,"176cddad-09e5-95d1-e061-52b79cdbd6b7"
"Potential Renamed Rundll32 Execution","high",,,,"04f5d1ee-1b2f-dc73-a3fd-a7277cb56195"
"Python Function Execution Security Warning Disabled In Excel","high",,,,"6ed0a1fe-48ad-ebd5-4596-bd6f5005bbe0"
"Use of VisualUiaVerifyNative.exe","medium",,,,"2116c0b4-e272-0fc0-40da-107d4cbaa911"
"Potential SPN Enumeration Via Setspn.EXE","medium",,,,"0d186f78-d83c-0c4b-100c-cbdc93891947"
"Add Insecure Download Source To Winget","high",,,,"bc230d45-327b-2042-de48-73c5a52eb131"
"Shell32 DLL Execution in Suspicious Directory","high",,,,"54783800-bea8-9a66-c11d-9aab8da467eb"
"Potential PowerShell Downgrade Attack","medium",,,,"1704d7d3-0c6c-8a4d-b02a-55dd951e5f61"
"Suspicious Program Location Whitelisted In Firewall Via Netsh.EXE","high",,,,"98622a71-2d8e-2959-2a0c-8caffeacea13"
"Suspicious Child Process Of Veeam Dabatase","critical",,,,"1cd7857a-df64-5472-b57d-5938f87f3e5c"
"Add Windows Capability Via PowerShell Cmdlet","medium",,,,"5ee853eb-9d4f-e140-fd4d-c6c6e65e27bf"
"Shell Process Spawned by Java.EXE","medium",,,,"15e3c45c-06b7-5da5-4bc0-66cf00fcc185"
"Launch-VsDevShell.PS1 Proxy Execution","medium",,,,"ba78b609-b5f0-41e2-1081-e3424cdfe02d"
"Suspicious PowerShell Invocation From Script Engines","medium",,,,"82fb76c3-b42b-096c-0e6c-8733e1993492"
"Suspicious Msiexec Execute Arbitrary DLL","medium",,,,"0c52293c-57fb-c251-5f09-4da3e0776891"
"Suspicious Download from Office Domain","high",,,,"b8f11c05-4178-dd22-a155-a560b4974008"
"Binary Proxy Execution Via Dotnet-Trace.EXE","medium",,,,"47beff1b-e312-3476-6c22-0805b517fa1f"
"Password Provided In Command Line Of Net.EXE","medium",,,,"63b59ec7-e487-aef1-5cca-722ee215db7f"
"Set Suspicious Files as System Files Using Attrib.EXE","high",,,,"0cc20ab0-4c30-c947-6985-884817d59f4a"
"Potential Obfuscated Ordinal Call Via Rundll32","medium",,,,"b7049a0d-bb27-adf6-2c62-501b4398af4d"
"HackTool - Stracciatella Execution","high",,,,"a9d391c2-0efd-3d38-0c33-49f93ab68df6"
"Potential Shim Database Persistence via Sdbinst.EXE","medium",,,,"7d9d897f-58c0-2dae-d6f2-410c0f0f5e07"
"Data Export From MSSQL Table Via BCP.EXE","medium",,,,"c7c4727f-4a16-4625-f1f0-4d6a7b7eb808"
"Application Terminated Via Wmic.EXE","medium",,,,"aed91788-6fab-61d2-104a-3a1ea483f8fd"
"Uncommon FileSystem Load Attempt By Format.com","high",,,,"de9e4f46-8404-a8bb-7f5a-78bc21b25a9e"
"File Decryption Using Gpg4win","medium",,,,"f539aaee-c369-f209-b744-3e1b8b37c936"
"HackTool - SharpImpersonation Execution","high",,,,"549eb2a1-da80-3ed5-9385-6358ef00fe24"
"HackTool - LocalPotato Execution","high",,,,"be028779-def3-3fc8-e466-1ed868806e63"
"Suspicious XOR Encoded PowerShell Command","medium",,,,"45f32609-3f8a-58cd-cf4b-13e480be32b3"
"PowerShell Get-Clipboard Cmdlet Via CLI","medium",,,,"04aeef7e-daa9-3212-481e-808d0386c3a2"
"Suspicious Scan Loop Network","medium",,,,"0d996232-49fa-9bae-0ee6-ad86ec993064"
"Potential Arbitrary File Download Via Cmdl32.EXE","medium",,,,"9c5b92ea-7921-f006-6f7b-a5f9ce49a774"
"Potentially Suspicious Regsvr32 HTTP/FTP Pattern","medium",,,,"2f7ca8a6-7f75-cecd-494a-76a83910eac9"
"Potentially Suspicious CMD Shell Output Redirect","medium",,,,"9ea6664e-70c1-5f36-42c2-1fdb75330fb7"
"Suspicious PowerShell IEX Execution Patterns","high",,,,"814014e5-bfa2-e72a-4f31-6155fab87672"
"Modify Group Policy Settings","medium",,,,"e768da19-d0fa-86b7-d2c1-93535bdac05e"
"Program Executed Using Proxy/Local Command Via SSH.EXE","medium",,,,"c9a20835-ce7c-8118-9269-64b5a5e8cbb5"
"Use of W32tm as Timer","high",,,,"a2c55c02-a430-f460-3ee3-924318d48700"
"Arbitrary File Download Via GfxDownloadWrapper.EXE","medium",,,,"84707330-6ce4-b159-4432-712646f49a7b"
"Bypass UAC via WSReset.exe","high",,,,"9d1b91e6-c352-6742-5913-b8046ff77518"
"Remote Access Tool - NetSupport Execution From Unusual Location","medium",,,,"132686cd-ea41-e5c8-8c22-5211ea3bfb5d"
"Esentutl Gather Credentials","medium",,,,"90622c98-76d8-785d-1539-e8120fa53bc6"
"Suspicious File Download From IP Via Wget.EXE - Paths","high",,,,"2c2fe733-6ef3-9d44-210c-fb4011ee1944"
"UAC Bypass Using Windows Media Player - Process","high",,,,"3ff6fb4d-1767-844e-dbf0-3bfa8dd55d56"
"Potential Privilege Escalation To LOCAL SYSTEM","high",,,,"5ced154c-67dd-89a9-5337-0da89bcd4cdc"
"Cloudflared Tunnel Execution","medium",,,,"0fea9c26-5302-3b51-7884-b9ed47e74157"
"Change PowerShell Policies to an Insecure Level","medium",,,,"0fd941d7-3dec-afd3-d991-d693f0a6dff8"
"Suspicious Diantz Alternate Data Stream Execution","medium",,,,"555c9e0e-bd1c-accd-f824-11a77ca76819"
"Rar Usage with Password and Compression Level","high",,,,"b0fec5a0-3b3f-9e6c-b5b1-bdabd28f18ee"
"Execute From Alternate Data Streams","medium",,,,"6375eb27-4436-c582-1f6d-066ebfb78131"
"Suspicious Child Process Of Wermgr.EXE","high",,,,"65769ded-2258-284c-b61d-e79567f5efc0"
"File Download Via InstallUtil.EXE","medium",,,,"fb0cc82e-63f9-6098-cd32-7f78429aeb7a"
"HackTool - SharpUp PrivEsc Tool Execution","critical",,,,"9a8e6f2d-2a56-788b-343a-a50584a15079"
"Suspicious RunAs-Like Flag Combination","medium",,,,"775ae677-184d-c90f-016f-f337fd79aa75"
"New Network Trace Capture Started Via Netsh.EXE","medium",,,,"8750a67b-7c72-11af-21f3-3e37ed642ab4"
"Execute Files with Msdeploy.exe","medium",,,,"c0cc4271-ed56-6236-e21a-e9db92f30d97"
"Domain Trust Discovery Via Dsquery","medium",,,,"0005a605-5e4a-5704-75bf-485dbd31aa9a"
"Proxy Execution Via Wuauclt.EXE","high",,,,"7badcd39-a428-768b-6bd0-e5db3b7fa90e"
"File Download Via Bitsadmin To A Suspicious Target Folder","high",,,,"82652023-b2bf-3126-09bb-f4495914f471"
"Delete Important Scheduled Task","high",,,,"7aeff814-b27b-e580-603c-4c71d478a677"
"Potential Mpclient.DLL Sideloading Via OfflineScannerShell.EXE Execution","medium",,,,"bbfa2296-5f8e-96c6-f1fd-0e0bcda268dc"
"HackTool - F-Secure C3 Load by Rundll32","critical",,,,"db43d94f-ee5a-913b-3a86-2e1cb07e39a4"
"HackTool - Jlaive In-Memory Assembly Execution","medium",,,,"39720fd3-7163-2a97-3e2d-287a6b761820"
"Suspect Svchost Activity","high",,,,"bb0ae7bd-c963-0404-061e-ae3c6b866830"
"System Network Connections Discovery Via Net.EXE","low",,,,"5e078b34-047a-505f-5c16-344bc38300ff"
"Procdump Execution","medium",,,,"9dd8cfb3-e15d-dfe4-ac54-004a540f3279"
"HackTool - ADCSPwn Execution","high",,,,"4ab524c0-380a-d654-f00f-0309d495eae1"
"Process Memory Dump via RdrLeakDiag.EXE","high",,,,"ee05c67c-d79d-1e0c-e803-8cac4c11384d"
"Suspicious Schtasks Execution AppData Folder","high",,,,"6b789465-3c6e-9af1-e00a-929db8f324d1"
"Suspicious Script Execution From Temp Folder","high",,,,"18f506e1-2726-f3fa-8429-f7b06ce69825"
"Suspicious Service Binary Directory","high",,,,"4083d5ce-5bfd-6eca-7ad7-6ab633bbc01f"
"Suspicious Rundll32 Execution With Image Extension","high",,,,"74dee6c8-810b-ae34-e12e-ab1a91355d18"
"Dumping of Sensitive Hives Via Reg.EXE","high",,,,"9936b6f6-994d-8664-d072-7e6900571270"
"Suspicious Usage Of ShellExec_RunDLL","high",,,,"915fc7ae-b034-c5e8-9b05-e19566db49fb"
"Remote File Download Via Findstr.EXE","medium",,,,"37b23b1a-fcb3-7612-9af9-bcb48f1877d7"
"Base64 Encoded PowerShell Command Detected","high",,,,"c03c42ba-1e4e-45c3-c0ba-c8d38b077ee7"
"WMI Backdoor Exchange Transport Agent","critical",,,,"812c76e3-a745-515e-484b-d64d6f64c779"
"Gzip Archive Decode Via PowerShell","medium",,,,"31616502-c261-6b78-a809-4408f88bc4fb"
"File Decoded From Base64/Hex Via Certutil.EXE","medium",,,,"1d0387b6-6de7-eb5c-ffe9-ee892ff26f07"
"Potential Network Sniffing Activity Using Network Tools","medium",,,,"7d08c255-caa9-d1ce-ba23-4030c6718e0b"
"Potential Credential Dumping Via WER","high",,,,"fd5780a1-437f-d735-9ec2-8ed852b7c70f"
"Microsoft IIS Service Account Password Dumped","high",,,,"892fa867-a4bc-7858-dc5f-0f959244b3ca"
"HackTool - PPID Spoofing SelectMyParent Tool Execution","high",,,,"86d129d1-cd78-4f07-9be8-edf76d9e2131"
"Potential Reconnaissance For Cached Credentials Via Cmdkey.EXE","high",,,,"e1b669ee-98b7-25ba-818f-8198fdb19b0d"
"Service Started/Stopped Via Wmic.EXE","medium",,,,"36fe1761-03ba-cf23-48dc-4de20028381f"
"Computer Password Change Via Ksetup.EXE","medium",,,,"24b74db7-6d52-4791-9c5a-8e5de42df8f2"
"Suspicious X509Enrollment - Process Creation","medium",,,,"5e80556b-2efe-2558-9119-c09636c4c9e4"
"DumpStack.log Defender Evasion","critical",,,,"9550441e-5f01-6f0a-60db-abd27009e95d"
"Suspicious Execution of InstallUtil Without Log","medium",,,,"d39155d0-4154-66c0-1d94-6c61d77f27e7"
"Control Panel Items","high",,,,"412f66af-4b64-0d69-8b91-9fa5161724cd"
"PUA - System Informer Execution","medium",,,,"852227cc-1888-1ad5-93f1-633e3dc46869"
"PUA - Netcat Suspicious Execution","high",,,,"f483b0b8-2606-8691-2edb-5c64c3a7347e"
"Invoke-Obfuscation VAR++ LAUNCHER OBFUSCATION","high",,,,"b7f2ba3f-b64d-9b62-1e90-ebefd17f3b94"
"Malicious PE Execution by Microsoft Visual Studio Debugger","medium",,,,"62ed175b-c554-0c7c-9804-0a1628688796"
"Windows Firewall Disabled via PowerShell","medium",,,,"bb0b061c-443d-7026-485e-32bd309fb7d9"
"Pubprn.vbs Proxy Execution","medium",,,,"b176b53d-4619-d65f-baf1-b3a4f1ec0b12"
"Potential Mpclient.DLL Sideloading Via Defender Binaries","high",,,,"11009f2c-2e92-f0a7-40e3-76f389110133"
"PUA - DefenderCheck Execution","high",,,,"912866aa-0cd5-dcb6-e1d4-a0b6cbbdc575"
"Service StartupType Change Via Sc.EXE","medium",,,,"ee690e64-5c3d-8ec8-e9eb-fd7af8b36bf0"
"Security Tools Keyword Lookup Via Findstr.EXE","medium",,,,"90bfcc44-6d97-c258-a28e-a17300913661"
"Suspicious Query of MachineGUID","low",,,,"01ee1af2-8f96-35c2-ce46-97013e496a07"
"Port Forwarding Activity Via SSH.EXE","medium",,,,"9f52bf0b-cd07-33a3-f9c1-6cf08889812a"
"PowerShell Download and Execution Cradles","high",,,,"7c4af673-03d0-fd2c-2562-41ee96b4d36e"
"SyncAppvPublishingServer Execute Arbitrary PowerShell Code","medium",,,,"3d04a8d4-c258-0c3b-8665-5803d5ceba7f"
"SafeBoot Registry Key Deleted Via Reg.EXE","high",,,,"9069f74a-131e-643b-86fc-0f23d29805d7"
"Suspicious Execution of Shutdown","medium",,,,"b74fe142-8535-448b-b2ff-c6de4a5a5133"
"Command Line Execution with Suspicious URL and AppData Strings","medium",,,,"891ece81-d720-ce9c-fe02-6e491c7adb14"
"Suspicious Microsoft Office Child Process","high",,,,"7a1b8071-8f13-c99a-439b-e2769871d008"
"Usage Of Web Request Commands And Cmdlets","medium",,,,"96951861-e068-11a1-bdd8-1fdc951102b8"
"Potential Hidden Directory Creation Via NTFS INDEX_ALLOCATION Stream - CLI","medium",,,,"687991ec-6a52-9d7a-a775-7e80204757b3"
"Invoke-Obfuscation VAR+ Launcher","high",,,,"612594ec-e080-cbd7-b223-76411581dea7"
"Potential Memory Dumping Activity Via LiveKD","medium",,,,"4015c0bf-a80a-7b4f-cff2-cb50ea14b40f"
"Suspicious IIS Module Registration","high",,,,"c4306817-4a47-606b-e363-d48b4d305f82"
"HackTool - SysmonEOP Execution","critical",,,,"40c1ee69-dcc9-b5a4-614c-60aa83c693d0"
"Potential Command Line Path Traversal Evasion Attempt","medium",,,,"2cc522c8-300b-2344-e384-3db7df590412"
"Add SafeBoot Keys Via Reg Utility","high",,,,"e51a363c-2979-56e7-4526-c49be62e6062"
"Process Memory Dump Via Comsvcs.DLL","high",,,,"fbee28d8-8e92-176d-b6bc-0532d9a98eac"
"Suspicious NTLM Authentication on the Printer Spooler Service","high",,,,"7fd1971c-8117-58b7-9bfd-d42cda435945"
"Potentially Suspicious Child Process of KeyScrambler.exe","medium",,,,"b2e90afd-fc69-1c5c-0457-d908fe3c4335"
"Arbitrary File Download Via MSPUB.EXE","medium",,,,"dd4ac92f-1ad9-9f2e-e7b1-574030f25c36"
"Firewall Configuration Discovery Via Netsh.EXE","low",,,,"af675749-89e4-ecbe-08aa-846a61be3500"
"Use of Wfc.exe","medium",,,,"735b333c-168f-1517-ce6e-44604578243f"
"WebDav Client Execution Via Rundll32.EXE","medium",,,,"f84fbf6b-fa1f-71fb-e2ca-4f67b2451fe6"
"Potential Windows Defender Tampering Via Wmic.EXE","high",,,,"21d20eb3-388b-e372-90f5-c3da2c00dc9f"
"Suspicious Reconnaissance Activity Using Get-LocalGroupMember Cmdlet","medium",,,,"d8582a0e-2c3c-6716-d6d8-a79c4ce5ff75"
"PowerShell Script Run in AppData","medium",,,,"403a879a-c765-af55-2a45-cce39e1f5cdb"
"File Encryption Using Gpg4win","medium",,,,"5159a920-5ab6-272b-4cd3-a3ea17a108ea"
"Uncommon Child Process Spawned By Odbcconf.EXE","medium",,,,"e05fd36e-2242-ac32-2c73-8e345a62cc85"
"Potential WinAPI Calls Via CommandLine","high",,,,"acf0cb14-e141-75f6-8a56-a843022146d1"
"Self Extracting Package Creation Via Iexpress.EXE From Potentially Suspicious Location","high",,,,"2510ad44-2338-340a-8439-d99181aef4f2"
"Suspicious Recursive Takeown","medium",,,,"04ee126c-89e1-9dfa-1863-5f42fde61c35"
"RDP Connection Allowed Via Netsh.EXE","high",,,,"06d89cd2-498f-efd1-2df7-79500d0e99e0"
"Filter Driver Unloaded Via Fltmc.EXE","medium",,,,"bd94e379-d774-a7fa-3d0c-ce6765196ac0"
"Uninstall Sysinternals Sysmon","high",,,,"e1344b7a-c6ce-4117-4e54-c1865cba57df"
"Invoke-Obfuscation Via Stdin","high",,,,"e8fdfc6d-5256-c3f4-7858-a45724bce385"
"Suspicious Schtasks Schedule Type With High Privileges","medium",,,,"c3cf2db9-adff-41bb-ab07-0ed4770b5b47"
"Suspicious VBoxDrvInst.exe Parameters","medium",,,,"512d7248-20c4-a7bb-650b-19b15c46e2a2"
